***;Taurus EVB;6;5;R 764;Beroun;Karlstejn;0,6;Forward;Forward;200;3300
***;Ragulin;4;3;N 31 54 597 5 004;Beroun;Karlstejn;0,8;Forward;Forward;5200;3600
***;Desiero DB642 133-3;1;2;Os 8845;Beroun;Karlstejn,hrad;1;Backward;Forward;900;1500
R 764;Karlstejn;Beroun;13:13:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;13:14:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;13:15:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;13:16:00;;;;;;;;
R 764;Beroun;Karlstejn;13:17:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;13:18:00;;;;;;;;
R 764;Karlstejn;Beroun;13:19:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;13:20:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;13:21:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;13:22:00;;;;;;;;
R 764;Beroun;Karlstejn;13:23:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;13:24:00;;;;;;;;
R 764;Karlstejn;Beroun;13:25:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;13:26:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;13:27:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;13:28:00;;;;;;;;
R 764;Beroun;Karlstejn;13:29:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;13:30:00;;;;;;;;
R 764;Karlstejn;Beroun;13:31:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;13:32:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;13:33:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;13:34:00;;;;;;;;
R 764;Beroun;Karlstejn;13:35:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;13:36:00;;;;;;;;
R 764;Karlstejn;Beroun;13:37:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;13:38:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;13:39:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;13:40:00;;;;;;;;
R 764;Beroun;Karlstejn;13:41:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;13:42:00;;;;;;;;
R 764;Karlstejn;Beroun;13:43:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;13:44:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;13:45:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;13:46:00;;;;;;;;
R 764;Beroun;Karlstejn;13:47:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;13:48:00;;;;;;;;
R 764;Karlstejn;Beroun;13:49:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;13:50:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;13:51:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;13:52:00;;;;;;;;
R 764;Beroun;Karlstejn;13:53:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;13:54:00;;;;;;;;
R 764;Karlstejn;Beroun;13:55:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;13:56:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;13:57:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;13:58:00;;;;;;;;
R 764;Beroun;Karlstejn;13:59:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;14:00:00;;;;;;;;
R 764;Karlstejn;Beroun;14:01:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;14:02:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;14:03:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;14:04:00;;;;;;;;
R 764;Beroun;Karlstejn;14:05:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;14:06:00;;;;;;;;
R 764;Karlstejn;Beroun;14:07:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;14:08:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;14:09:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;14:10:00;;;;;;;;
R 764;Beroun;Karlstejn;14:11:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;14:12:00;;;;;;;;
R 764;Karlstejn;Beroun;14:13:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;14:14:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;14:15:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;14:16:00;;;;;;;;
R 764;Beroun;Karlstejn;14:17:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;14:18:00;;;;;;;;
R 764;Karlstejn;Beroun;14:19:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;14:20:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;14:21:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;14:22:00;;;;;;;;
R 764;Beroun;Karlstejn;14:23:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;14:24:00;;;;;;;;
R 764;Karlstejn;Beroun;14:25:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;14:26:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;14:27:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;14:28:00;;;;;;;;
R 764;Beroun;Karlstejn;14:29:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;14:30:00;;;;;;;;
R 764;Karlstejn;Beroun;14:31:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;14:32:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;14:33:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;14:34:00;;;;;;;;
R 764;Beroun;Karlstejn;14:35:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;14:36:00;;;;;;;;
R 764;Karlstejn;Beroun;14:37:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;14:38:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;14:39:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;14:40:00;;;;;;;;
R 764;Beroun;Karlstejn;14:41:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;14:42:00;;;;;;;;
R 764;Karlstejn;Beroun;14:43:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;14:44:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;14:45:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;14:46:00;;;;;;;;
R 764;Beroun;Karlstejn;14:47:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;14:48:00;;;;;;;;
R 764;Karlstejn;Beroun;14:49:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;14:50:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;14:51:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;14:52:00;;;;;;;;
R 764;Beroun;Karlstejn;14:53:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;14:54:00;;;;;;;;
R 764;Karlstejn;Beroun;14:55:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;14:56:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;14:57:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;14:58:00;;;;;;;;
R 764;Beroun;Karlstejn;14:59:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;15:00:00;;;;;;;;
R 764;Karlstejn;Beroun;15:01:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;15:02:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;15:03:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;15:04:00;;;;;;;;
R 764;Beroun;Karlstejn;15:05:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;15:06:00;;;;;;;;
R 764;Karlstejn;Beroun;15:07:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;15:08:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;15:09:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;15:10:00;;;;;;;;
R 764;Beroun;Karlstejn;15:11:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;15:12:00;;;;;;;;
R 764;Karlstejn;Beroun;15:13:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;15:14:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;15:15:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;15:16:00;;;;;;;;
R 764;Beroun;Karlstejn;15:17:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;15:18:00;;;;;;;;
R 764;Karlstejn;Beroun;15:19:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;15:20:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;15:21:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;15:22:00;;;;;;;;
R 764;Beroun;Karlstejn;15:23:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;15:24:00;;;;;;;;
R 764;Karlstejn;Beroun;15:25:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;15:26:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;15:27:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;15:28:00;;;;;;;;
R 764;Beroun;Karlstejn;15:29:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;15:30:00;;;;;;;;
R 764;Karlstejn;Beroun;15:31:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;15:32:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;15:33:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;15:34:00;;;;;;;;
R 764;Beroun;Karlstejn;15:35:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;15:36:00;;;;;;;;
R 764;Karlstejn;Beroun;15:37:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;15:38:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;15:39:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;15:40:00;;;;;;;;
R 764;Beroun;Karlstejn;15:41:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;15:42:00;;;;;;;;
R 764;Karlstejn;Beroun;15:43:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;15:44:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;15:45:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;15:46:00;;;;;;;;
R 764;Beroun;Karlstejn;15:47:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;15:48:00;;;;;;;;
R 764;Karlstejn;Beroun;15:49:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;15:50:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;15:51:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;15:52:00;;;;;;;;
R 764;Beroun;Karlstejn;15:53:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;15:54:00;;;;;;;;
R 764;Karlstejn;Beroun;15:55:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;15:56:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;15:57:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;15:58:00;;;;;;;;
R 764;Beroun;Karlstejn;15:59:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;16:00:00;;;;;;;;
R 764;Karlstejn;Beroun;16:01:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;16:02:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;16:03:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;16:04:00;;;;;;;;
R 764;Beroun;Karlstejn;16:05:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;16:06:00;;;;;;;;
R 764;Karlstejn;Beroun;16:07:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;16:08:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;16:09:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;16:10:00;;;;;;;;
R 764;Beroun;Karlstejn;16:11:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;16:12:00;;;;;;;;
R 764;Karlstejn;Beroun;16:13:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;16:14:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;16:15:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;16:16:00;;;;;;;;
R 764;Beroun;Karlstejn;16:17:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;16:18:00;;;;;;;;
R 764;Karlstejn;Beroun;16:19:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;16:20:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;16:21:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;16:22:00;;;;;;;;
R 764;Beroun;Karlstejn;16:23:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;16:24:00;;;;;;;;
R 764;Karlstejn;Beroun;16:25:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;16:26:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;16:27:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;16:28:00;;;;;;;;
R 764;Beroun;Karlstejn;16:29:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;16:30:00;;;;;;;;
R 764;Karlstejn;Beroun;16:31:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;16:32:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;16:33:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;16:34:00;;;;;;;;
R 764;Beroun;Karlstejn;16:35:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;16:36:00;;;;;;;;
R 764;Karlstejn;Beroun;16:37:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;16:38:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;16:39:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;16:40:00;;;;;;;;
R 764;Beroun;Karlstejn;16:41:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;16:42:00;;;;;;;;
R 764;Karlstejn;Beroun;16:43:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;16:44:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;16:45:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;16:46:00;;;;;;;;
R 764;Beroun;Karlstejn;16:47:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;16:48:00;;;;;;;;
R 764;Karlstejn;Beroun;16:49:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;16:50:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;16:51:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;16:52:00;;;;;;;;
R 764;Beroun;Karlstejn;16:53:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;16:54:00;;;;;;;;
R 764;Karlstejn;Beroun;16:55:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;16:56:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;16:57:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;16:58:00;;;;;;;;
R 764;Beroun;Karlstejn;16:59:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;17:00:00;;;;;;;;
R 764;Karlstejn;Beroun;17:01:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;17:02:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;17:03:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;17:04:00;;;;;;;;
R 764;Beroun;Karlstejn;17:05:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;17:06:00;;;;;;;;
R 764;Karlstejn;Beroun;17:07:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;17:08:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;17:09:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;17:10:00;;;;;;;;
R 764;Beroun;Karlstejn;17:11:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;17:12:00;;;;;;;;
R 764;Karlstejn;Beroun;17:13:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;17:14:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;17:15:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;17:16:00;;;;;;;;
R 764;Beroun;Karlstejn;17:17:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;17:18:00;;;;;;;;
R 764;Karlstejn;Beroun;17:19:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;17:20:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;17:21:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;17:22:00;;;;;;;;
R 764;Beroun;Karlstejn;17:23:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;17:24:00;;;;;;;;
R 764;Karlstejn;Beroun;17:25:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;17:26:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;17:27:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;17:28:00;;;;;;;;
R 764;Beroun;Karlstejn;17:29:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;17:30:00;;;;;;;;
R 764;Karlstejn;Beroun;17:31:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;17:32:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;17:33:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;17:34:00;;;;;;;;
R 764;Beroun;Karlstejn;17:35:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;17:36:00;;;;;;;;
R 764;Karlstejn;Beroun;17:37:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;17:38:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;17:39:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;17:40:00;;;;;;;;
R 764;Beroun;Karlstejn;17:41:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;17:42:00;;;;;;;;
R 764;Karlstejn;Beroun;17:43:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;17:44:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;17:45:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;17:46:00;;;;;;;;
R 764;Beroun;Karlstejn;17:47:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;17:48:00;;;;;;;;
R 764;Karlstejn;Beroun;17:49:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;17:50:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;17:51:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;17:52:00;;;;;;;;
R 764;Beroun;Karlstejn;17:53:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;17:54:00;;;;;;;;
R 764;Karlstejn;Beroun;17:55:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;17:56:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;17:57:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;17:58:00;;;;;;;;
R 764;Beroun;Karlstejn;17:59:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;18:00:00;;;;;;;;
R 764;Karlstejn;Beroun;18:01:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;18:02:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;18:03:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;18:04:00;;;;;;;;
R 764;Beroun;Karlstejn;18:05:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;18:06:00;;;;;;;;
R 764;Karlstejn;Beroun;18:07:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;18:08:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;18:09:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;18:10:00;;;;;;;;
R 764;Beroun;Karlstejn;18:11:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;18:12:00;;;;;;;;
R 764;Karlstejn;Beroun;18:13:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;18:14:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;18:15:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;18:16:00;;;;;;;;
R 764;Beroun;Karlstejn;18:17:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;18:18:00;;;;;;;;
R 764;Karlstejn;Beroun;18:19:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;18:20:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;18:21:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;18:22:00;;;;;;;;
R 764;Beroun;Karlstejn;18:23:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;18:24:00;;;;;;;;
R 764;Karlstejn;Beroun;18:25:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;18:26:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;18:27:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;18:28:00;;;;;;;;
R 764;Beroun;Karlstejn;18:29:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;18:30:00;;;;;;;;
R 764;Karlstejn;Beroun;18:31:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;18:32:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;18:33:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;18:34:00;;;;;;;;
R 764;Beroun;Karlstejn;18:35:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;18:36:00;;;;;;;;
R 764;Karlstejn;Beroun;18:37:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;18:38:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;18:39:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;18:40:00;;;;;;;;
R 764;Beroun;Karlstejn;18:41:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;18:42:00;;;;;;;;
R 764;Karlstejn;Beroun;18:43:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;18:44:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;18:45:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;18:46:00;;;;;;;;
R 764;Beroun;Karlstejn;18:47:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;18:48:00;;;;;;;;
R 764;Karlstejn;Beroun;18:49:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;18:50:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;18:51:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;18:52:00;;;;;;;;
R 764;Beroun;Karlstejn;18:53:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;18:54:00;;;;;;;;
R 764;Karlstejn;Beroun;18:55:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;18:56:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;18:57:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;18:58:00;;;;;;;;
R 764;Beroun;Karlstejn;18:59:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;19:00:00;;;;;;;;
R 764;Karlstejn;Beroun;19:01:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;19:02:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;19:03:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;19:04:00;;;;;;;;
R 764;Beroun;Karlstejn;19:05:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;19:06:00;;;;;;;;
R 764;Karlstejn;Beroun;19:07:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;19:08:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;19:09:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;19:10:00;;;;;;;;
R 764;Beroun;Karlstejn;19:11:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;19:12:00;;;;;;;;
R 764;Karlstejn;Beroun;19:13:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;19:14:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;19:15:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;19:16:00;;;;;;;;
R 764;Beroun;Karlstejn;19:17:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;19:18:00;;;;;;;;
R 764;Karlstejn;Beroun;19:19:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;19:20:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;19:21:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;19:22:00;;;;;;;;
R 764;Beroun;Karlstejn;19:23:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;19:24:00;;;;;;;;
R 764;Karlstejn;Beroun;19:25:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;19:26:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;19:27:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;19:28:00;;;;;;;;
R 764;Beroun;Karlstejn;19:29:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;19:30:00;;;;;;;;
R 764;Karlstejn;Beroun;19:31:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;19:32:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;19:33:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;19:34:00;;;;;;;;
R 764;Beroun;Karlstejn;19:35:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;19:36:00;;;;;;;;
R 764;Karlstejn;Beroun;19:37:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;19:38:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;19:39:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;19:40:00;;;;;;;;
R 764;Beroun;Karlstejn;19:41:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;19:42:00;;;;;;;;
R 764;Karlstejn;Beroun;19:43:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;19:44:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;19:45:00;;;;;;;;
N 31 54 597 5 004;Karlstejn;Beroun;19:46:00;;;;;;;;
R 764;Beroun;Karlstejn;19:47:00;;;;;;;;
Os 8845;Beroun;Karlstejn,hrad;19:48:00;;;;;;;;
R 764;Karlstejn;Beroun;19:49:00;;;;;;;;
N 31 54 597 5 004;Beroun;Karlstejn;19:50:00;;;;;;;;
Os 8845;Karlstejn,hrad;Beroun;19:51:00;;;;;;;;
